,Unnamed: 0.1,Investigation.Type,Event.Date,Location,Country,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,Schedule,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Year,Make and Model,Total_passengers,Fatality_Pecentage,Serious_Inj_Percentage,Minor/NonInj_Percentage,City,State,Region
1338,70704,Incident,2011-09-01,"Baton Rouge, LA",United States,Non-Fatal,Minor,Airplane,Bombardier,Cl6002B19,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,53.0,VMC,,"The improperly installed upper attachment bolt in the left main landing gear uplock assembly, which led to the failure of the left main landing gear to extend before landing. Contributing to the accident was maintenance personnel's lack of training on the installation and inspection of the uplock assembly.",2011,Bombardier-Cl6002B19,53.0,0.0,0.0,100.0,Baton Rouge,LA,South
1339,70752,Accident,2011-09-06,"Cape Coral, FL",United States,Non-Fatal,,Airplane,Boeing,737 7H4,No,2.0,Turbo Fan,SCHD,0.0,0.0,1.0,141.0,VMC,,An encounter with convective turbulence during the descent.,2011,Boeing-737 7H4,142.0,0.0,0.0,100.0,Cape Coral,FL,South
1341,70839,Accident,2011-09-24,"Houston, TX",United States,Non-Fatal,Substantial,Airplane,Boeing,E75,No,1.0,Reciprocating,,0.0,0.0,0.0,3.0,VMC,,The pilot’s failure to maintain visual contact while taxiing.,2011,Boeing-E75,3.0,0.0,0.0,100.0,Houston,TX,South
1342,70853,Incident,2011-09-26,"Denver, CO",United States,Non-Fatal,Minor,Airplane,Boeing,757222,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,185.0,UNK,,"**This probable cause was modified on 4/5/2012. Please see the public docket for this accident to view the original probable cause.**


The initial damage to the fan blades was caused by the ingestion of a Red-Tailed Hawk that caused one or more fan blades to fracture, striking the fan case and causing it to bulge. The initial fan blade fragment release impacted and damaged other passing fan blades generating various sized blades fragments. Some of these blade fragments were propelled forward of the fan case by passing fan blades and were reingested, creating a cascading effect of collateral impact damage to the other fan blades, the fan case, and the inlet cowl.",2011,Boeing-757222,185.0,0.0,0.0,100.0,Denver,CO,West
1343,70868,Accident,2011-09-29,"Miami, FL",United States,Non-Fatal,,Airplane,Boeing,737823,No,2.0,Turbo Fan,SCHD,0.0,0.0,1.0,165.0,VMC,,"The in-flight encounter with clear air turbulence, which resulted in an injury to a cabin attendant.",2011,Boeing-737823,166.0,0.0,0.0,100.0,Miami,FL,South
1344,70918,Incident,2011-10-10,"Atlanta, GA",United States,Non-Fatal,Minor,Airplane,Boeing,757251,No,2.0,Turbo Jet,SCHD,0.0,0.0,0.0,182.0,VMC,,"
the return to service of overhauled airplane engine parts with undetected fatigue cracks, resulting in complete loss of engine power and uncontained engine failure. A contributing factor was the inadequate diffuser and HPT case inspection procedure.",2011,Boeing-757251,182.0,0.0,0.0,100.0,Atlanta,GA,South
1345,70978,Accident,2011-10-20,"New York, NY",United States,Non-Fatal,,Airplane,Boeing,7672B7,No,2.0,Turbo Jet,SCHD,0.0,0.0,1.0,215.0,IMC,,"The passenger's lack of compliance with the illuminated seatbelt sign, which resulted in her injury during a turbulence encounter.",2011,Boeing-7672B7,216.0,0.0,0.0,100.0,New York,NY,Northeast
1346,70988,Incident,2011-10-23,"Detroit, MI",United States,Non-Fatal,Minor,Airplane,Boeing,747451,No,4.0,Turbo Jet,SCHD,0.0,0.0,0.0,394.0,UNK,,"The penetration of turbine blade fragments through the rear turbine case, which punctured the No. 4 bearing oil pressure supply tube, allowing misted oil to contact the hot engine case and ignite the undercowl fire.

Contributing to the incident was the installation of approved (but not preferred) stage 3 low pressure turbine outer transition duct segments with the riveted rear seal configuration and the failure of the engine design to comply with the engine debris containment requirements of 14 Code of Federal Regulations 33.13 and 33.75.",2011,Boeing-747451,394.0,0.0,0.0,100.0,Detroit,MI,Midwest
1347,71138,Accident,2011-12-01,"Modesto, CA",United States,Non-Fatal,,Airplane,Boeing,757222,No,2.0,Turbo Jet,SCHD,0.0,0.0,1.0,151.0,VMC,,"The flight's encounter with known severe turbulence associated with mountain wave activity, which resulted in a flight attendant sustaining a broken ankle.",2011,Boeing-757222,152.0,0.0,0.0,100.0,Modesto,CA,West
1348,71139,Incident,2011-12-01,"Chicago, IL",United States,Non-Fatal,,Airplane,Boeing,7377H4,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,85.0,VMC,,"The tower local controller did not ensure that the runway was clear of conflict before directing the B737 to cross the runway, and other air traffic control personnel did not effectively intervene when the separation between the two airplanes became questionable.",2011,Boeing-7377H4,85.0,0.0,0.0,100.0,Chicago,IL,Midwest
1349,71144,Accident,2011-12-02,"Oakland, CA",United States,Non-Fatal,,Airplane,Boeing,7377H4,No,2.0,Turbo Fan,SCHD,0.0,2.0,1.0,97.0,VMC,,The flight crew’s flight into known severe turbulence associated with mountain wave activity.,2011,Boeing-7377H4,100.0,0.0,2.0,98.0,Oakland,CA,West
1350,71168,Accident,2011-12-09,"Atlanta, GA",United States,Non-Fatal,Minor,Airplane,Boeing,737732,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,279.0,VMC,,the failure of the captain of N303DQ to maintain a safe clearance from N583NW that was stopped on the taxiway.,2011,Boeing-737732,279.0,0.0,0.0,100.0,Atlanta,GA,South
1351,71204,Incident,2011-12-22,"Denver, CO",United States,Non-Fatal,Minor,Airplane,Boeing,7377H4,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,133.0,IMC,,"The snowplow operator’s incapacitation due to fatigue, which resulted in the snowplow contacting a parked airplane. Contributing to the incident was the company’s lack of a policy regarding employee fatigue.",2011,Boeing-7377H4,133.0,0.0,0.0,100.0,Denver,CO,West
1352,71264,Accident,2012-01-16,"Huntington, WV",United States,Non-Fatal,Substantial,Airplane,Boeing,Dhc8102,No,2.0,Turbo Prop,SCHD,0.0,0.0,0.0,36.0,VMC,,"The inadequate communication among ground crew personnel, which resulted in the airplane’s collision with a deice truck.",2012,Boeing-Dhc8102,36.0,0.0,0.0,100.0,Huntington,WV,South
1353,71317,Accident,2012-02-04,"San Francisco, CA",United States,Non-Fatal,Substantial,Airplane,Bombardier,Cl600 2B19,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,52.0,VMC,,the driver's failure to ensure that the belt loader was clear of the airplane before turning.,2012,Bombardier-Cl600 2B19,52.0,0.0,0.0,100.0,San Francisco,CA,West
1354,71330,Incident,2012-02-08,"Jamaica, NY",United States,Non-Fatal,,Airplane,Boeing,767,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,210.0,UNK,,The failure of the American Airlines aviation maintenance technicians to properly reassemble the two-piece bracket and spray shield on the integrated drive generator fuel-oil heat exchanger that caused a fuel leak that sprayed out and ignited on hot engine cases. Contributing to the cause of the fire was the 767 Aircraft Maintenance Manual’s lack of any graphical or pictorial displays of the correct assembly of the two-piece bracket and spray shield.,2012,Boeing-767,210.0,0.0,0.0,100.0,Jamaica,NY,Northeast
1355,71379,Accident,2012-02-19,"Detroit, MI",United States,Non-Fatal,,Airplane,Boeing,737832,No,2.0,Turbo Fan,SCHD,0.0,3.0,1.0,132.0,UNK,,"An in-flight encounter with forecasted turbulence, which resulted in a serious injury to a flight attendant. Contributing to the accident was the flight attendant not being seated with her seatbelt fastened when the encounter occurred.",2012,Boeing-737832,136.0,0.0,2.2058823529411766,97.79411764705885,Detroit,MI,Midwest
1356,71396,Accident,2012-02-23,"Pawnee, NE",United States,Non-Fatal,,Airplane,Boeing,7377H4,No,2.0,Turbo Fan,SCHD,0.0,1.0,1.0,138.0,VMC,,"The airplane's encounter with moderate turbulence during cruise flight, which resulted in a serious injury to a flight attendant.",2012,Boeing-7377H4,140.0,0.0,0.7142857142857143,99.28571428571428,Pawnee,NE,Midwest
1357,71430,Accident,2012-03-03,"HARRISBURG, PA",United States,Non-Fatal,,Airplane,Bombardier,Cl6002B19,No,2.0,Turbo Fan,SCHD,0.0,0.0,1.0,49.0,VMC,,an inadvertent encounter with clear air turbulence during descent.,2012,Bombardier-Cl6002B19,50.0,0.0,0.0,100.0,Harrisburg,PA,Northeast
1358,71496,Accident,2012-03-20,"Laverne, OK",United States,Non-Fatal,,Airplane,Boeing,7377H4,No,2.0,Turbo Fan,SCHD,0.0,0.0,1.0,141.0,VMC,,"The airplane’s encounter with severe turbulence during cruise flight, which resulted in a serious injury to a flight attendant.",2012,Boeing-7377H4,142.0,0.0,0.0,100.0,Laverne,OK,South
1359,71583,Accident,2012-04-07,"Houston, TX",United States,Non-Fatal,Substantial,Airplane,Bombardier,Dhc8402,No,2.0,Turbo Prop,SCHD,0.0,0.0,0.0,35.0,VMC,,"the nose landing gear alternate release handle was not pulled with sufficient enough force or distance to release the uplocks and allow extension of the nose landing gear.

Contributing to the accident was the dissimilar pull force and pull length set on the flight simulator that was used for flight crew training of alternate landing gear extension procedures and the lack of information available to crew members advising of the dissimilar pull force.",2012,Bombardier-Dhc8402,35.0,0.0,0.0,100.0,Houston,TX,South
1360,71750,Accident,2012-05-11,"Weirsdale, FL",United States,Non-Fatal,Substantial,Airplane,Boeing,A75N1Pt17,No,1.0,Reciprocating,,0.0,0.0,0.0,2.0,VMC,,The pilot's failure to maintain directional control while landing in a gusty variable crosswind.,2012,Boeing-A75N1Pt17,2.0,0.0,0.0,100.0,Weirsdale,FL,South
1361,71854,Accident,2012-05-26,"Foley, AL",United States,Non-Fatal,Substantial,Airplane,Boeing,A75N1,No,1.0,Reciprocating,,0.0,0.0,0.0,2.0,VMC,,The pilot's failure to maintain airplane control during landing.,2012,Boeing-A75N1,2.0,0.0,0.0,100.0,Foley,AL,South
1362,71882,Accident,2012-05-30,"Chicago, IL",United States,Non-Fatal,Minor,Airplane,Boeing,747,No,4.0,Turbo Fan,SCHD,0.0,0.0,0.0,24.0,VMC,,the 747 flight crew's failure to maintain a safe clearance with the EMB-135 that was stopped on a taxiway.,2012,Boeing-747,24.0,0.0,0.0,100.0,Chicago,IL,Midwest
1363,71925,Accident,2012-06-07,"Philadelphia, PA",United States,Non-Fatal,,Airplane,Boeing,757 2B7,No,2.0,Turbo Fan,SCHD,0.0,1.0,1.0,184.0,VMC,,an inadvertent encounter with convective turbulence.,2012,Boeing-757 2B7,186.0,0.0,0.5376344086021506,99.46236559139786,Philadelphia,PA,Northeast
1364,71968,Accident,2012-06-13,"Winnie, TX",United States,Non-Fatal,,Airplane,Boeing,737724,No,2.0,Turbo Fan,SCHD,0.0,0.0,2.0,79.0,IMC,,the flight crew's penetration of a rapidly developing thunderstorm cell in an area of forecasted convective activity. The serious injuries were the result of a misunderstanding between the captain and cabin crew regarding the potential for turbulence.,2012,Boeing-737724,81.0,0.0,0.0,100.0,Winnie,TX,South
1365,72005,Accident,2012-06-18,"Glencoe, MN",United States,Non-Fatal,Substantial,Airplane,Boeing,A75N1Pt17,No,1.0,Reciprocating,,0.0,0.0,0.0,1.0,VMC,,The pilot's failure to maintain directional control of the airplane during the landing roll.,2012,Boeing-A75N1Pt17,1.0,0.0,0.0,100.0,Glencoe,MN,Midwest
1366,72048,Accident,2012-06-26,"Fredricksburg, TX",United States,Non-Fatal,Substantial,Airplane,Boeing,B75N1,No,1.0,Reciprocating,,0.0,1.0,0.0,0.0,VMC,,"The pilot's excessive brake application, leading to a noseover during the landing. Contributing to the accident was the pilot’s delay in lowering the tail after landing.",2012,Boeing-B75N1,1.0,0.0,100.0,0.0,Fredricksburg,TX,South
1367,72209,Accident,2012-07-19,"Peoria, IL",United States,Non-Fatal,,Airplane,Bombardier,Cl6002C10,No,2.0,Turbo Fan,SCHD,0.0,0.0,1.0,56.0,VMC,,"The emergency ground egress during which a passenger broke her ankle. Contributing to the accident was the failure of the environmental system, which allowed smoke from a nearby house fire to enter the airplane.",2012,Bombardier-Cl6002C10,57.0,0.0,0.0,100.0,Peoria,IL,Midwest
1368,72272,Incident,2012-07-27,"El Paso, TX",United States,Non-Fatal,Minor,Airplane,Boeing,7373H4,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,76.0,VMC,,the rupture of the nose landing gear hydraulic line that resulted from abrasions due to contact with the nose landing gear tire. Contributing to the incident was the incorrect installation of union and restrictor on the actuator.,2012,Boeing-7373H4,76.0,0.0,0.0,100.0,El Paso,TX,South
1369,72278,Incident,2012-07-28,"Charleston, SC",United States,Non-Fatal,Minor,Airplane,Boeing,787,No,,Turbo Fan,,0.0,0.0,0.0,5.0,VMC,,"The separation of the fan mid shaft resulted from environmentally assisted cracking under static load.

Contributing to the incident was the combination of dry film lubricant applied to the fan mid-shaft and graphite grease used during assembly which made the fan mid-shaft susceptible to corrosion from trapped moisture, and the failure of the engine manufacturer to identify this vulnerability during design/development.",2012,Boeing-787,5.0,0.0,0.0,100.0,Charleston,SC,South
1370,72302,Incident,2012-07-31,"Denver, CO",United States,Non-Fatal,Minor,Airplane,Boeing,737924Er,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,157.0,VMC,,"An in-flight collision with a bird during descent to land, which resulted in damage to the left pitot tube and loss of airspeed information to the left and right primary flight displays (PFD). The reason for the total loss of indications on the left PFD could not be determined based on available evidence.",2012,Boeing-737924Er,157.0,0.0,0.0,100.0,Denver,CO,West
1371,72430,Accident,2012-08-18,"Mesa, AZ",United States,Non-Fatal,Substantial,Airplane,Boeing,B75N1,No,1.0,Reciprocating,,0.0,0.0,0.0,1.0,VMC,,The pilot's failure to maintain directional control while landing in a crosswind.,2012,Boeing-B75N1,1.0,0.0,0.0,100.0,Mesa,AZ,West
1372,72651,Accident,2012-09-19,"Lincoln, CA",United States,Non-Fatal,Substantial,Airplane,Boeing,A75N1Pt17,No,1.0,Reciprocating,,0.0,0.0,0.0,2.0,VMC,,"The pilot's failure to maintain directional control during the landing roll, which resulted in a ground loop.",2012,Boeing-A75N1Pt17,2.0,0.0,0.0,100.0,Lincoln,CA,West
1373,72731,Accident,2012-10-05,"Milwaukee, WI",United States,Non-Fatal,Substantial,Airplane,Boeing,717200,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,108.0,VMC,,"An obstruction (a sleeve of cups) that lodged under the catering truck brake pedal, which prevented the driver from stopping the truck before it struck the parked airplane.",2012,Boeing-717200,108.0,0.0,0.0,100.0,Milwaukee,WI,Midwest
1374,72789,Accident,2012-10-17,"Las Vegas, NV",United States,Non-Fatal,,Airplane,Boeing,7373H4,No,2.0,Turbo Fan,SCHD,0.0,0.0,1.0,85.0,VMC,,"The flight attendant's encounter with an unseen obstruction in the aisle, which resulted in a fall.",2012,Boeing-7373H4,86.0,0.0,0.0,100.0,Las Vegas,NV,West
1375,72879,Incident,2012-11-07,"Atlanta, GA",United States,Non-Fatal,,Airplane,Boeing,Md88,No,2.0,Turbo Jet,SCHD,0.0,0.0,0.0,147.0,UNK,,"
The  4th stage turbine blade separation that resulted in an uncontained release of low pressure turbine blade material was Delta Air Lines' repair process for the turbine blades' tip shrouds.  It was not possible to identify the part of the repair process that led to the premature wear of the blade's tip shoud and subsequent separation.",2012,Boeing-Md88,147.0,0.0,0.0,100.0,Atlanta,GA,South
1376,72928,Accident,2012-11-20,"San Antonio, TX",United States,Non-Fatal,Substantial,Airplane,Boeing,A75L3,No,1.0,Reciprocating,,0.0,1.0,0.0,1.0,VMC,,"A partial loss of engine power during takeoff, likely due to the accumulation of carburetor ice.",2012,Boeing-A75L3,2.0,0.0,50.0,50.0,San Antonio,TX,South
1377,72983,Accident,2012-12-05,"New York, NY",United States,Non-Fatal,Substantial,Airplane,Bombardier,Cl6002B19,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,53.0,VMC,,an inadvertant birdstrike on approach.,2012,Bombardier-Cl6002B19,53.0,0.0,0.0,100.0,New York,NY,Northeast
1378,73168,Incident,2013-02-07,"Bowman, GA",United States,Non-Fatal,Minor,Airplane,Bombardier,Cl6002B19,No,2.0,Turbo Fan,SCHD,0.0,1.0,0.0,39.0,UNK,,"the captain's inappropriate climb speed, his failure to monitor airspeed during the level off, and his inappropriate response to multiple stall warnings.",2013,Bombardier-Cl6002B19,40.0,0.0,2.5,97.5,Bowman,GA,South
1379,73233,Incident,2013-02-25,"Dallas, TX",United States,Non-Fatal,Minor,Airplane,Boeing,747,No,4.0,Turbo Fan,SCHD,0.0,0.0,0.0,3.0,UNK,,"Fuel leaking from a fractured fuel manifold feeder line that ignited on contact with the engine’s hot compressor rear frame, which resulted in an engine undercowl fire. The fuel manifold feeder line failed due to high amplitude fatigue because the fuel manifold resonance frequencies were within the engine operation range. Contributing to the incident was that the engine was overhauled about the same time as the most current fuel manifold configuration that addressed the high amplitude fatigue failure mode was introduced, thus it was not installed on the engine.",2013,Boeing-747,3.0,0.0,0.0,100.0,Dallas,TX,South
1380,73260,Incident,2013-03-05,"Danville, CA",United States,Non-Fatal,Minor,Airplane,Bombardier,Dhc8402,No,2.0,Turbo Prop,SCHD,0.0,0.0,0.0,51.0,VMC,,"The failure and separation of a section of the No. 2 engine's combustion chamber's small exit duct (SED), which created an airflow disruption that led to an engine surge and subsequent fire. Contributing to the accident was the insufficient weld penetration that remained totally contained within the SED outer dome and did not penetrate through to the inner duct as required by the manufacturing specifications.",2013,Bombardier-Dhc8402,51.0,0.0,0.0,100.0,Danville,CA,West
1381,73272,Accident,2013-03-08,"Atlanta, GA",United States,Non-Fatal,Substantial,Airplane,Boeing,757232,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,148.0,VMC,,the pilot's failure to maintain correct airspeed and pitch attitude at touchdown.,2013,Boeing-757232,148.0,0.0,0.0,100.0,Atlanta,GA,South
1382,73321,Accident,2013-03-19,"Mesa, AZ",United States,Non-Fatal,Substantial,Airplane,Boeing,B75N1,No,1.0,Reciprocating,,0.0,0.0,0.0,2.0,VMC,,The pilot’s failure to maintain directional control during the landing roll.,2013,Boeing-B75N1,2.0,0.0,0.0,100.0,Mesa,AZ,West
1383,73440,Accident,2013-04-20,"Santa Rosa, CA",United States,Non-Fatal,Substantial,Airplane,Boeing,A75N1,No,1.0,Reciprocating,,0.0,0.0,0.0,1.0,VMC,,The partial loss of engine power due to fuel contamination and partially blocked fuel screens.,2013,Boeing-A75N1,1.0,0.0,0.0,100.0,Santa Rosa,CA,West
1384,73536,Incident,2013-05-10,"Phoenix, AZ",United States,Non-Fatal,Minor,Airplane,Boeing,7377H4,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,59.0,VMC,,"The failure of the tug operator and wing walker to adequately monitor the environment during pushback of the airplane from the gate in preparation for flight, which led to the collision of the airplane with an adjacently parked airplane. ",2013,Boeing-7377H4,59.0,0.0,0.0,100.0,Phoenix,AZ,West
1385,73572,Accident,2013-05-18,"Newark, NJ",United States,Non-Fatal,Substantial,Airplane,Bombardier,Dhc8,No,2.0,Turbo Prop,SCHD,0.0,0.0,0.0,34.0,VMC,,"the frozen left main landing gear (MLG) uplock roller due to lack of lubrication and the uplock latch that had worn beyond acceptable tolerances, which prevented the flight crew from extending the left MLG using the alternate extension system. Contributing to the accident were the operator's improper maintenance practices, which did not detect the lubrication issue with the roller and the wear of the latch.",2013,Bombardier-Dhc8,34.0,0.0,0.0,100.0,Newark,NJ,Northeast
1386,73586,Incident,2013-05-19,"Atlanta, GA",United States,Non-Fatal,Minor,Airplane,Boeing,747,No,4.0,Turbo Fan,SCHD,0.0,0.0,0.0,3.0,VMC,,Failure of the right inboard foreflap outboard fitting due to fatigue and bearing anomalies on the sequence carriages which resulted in the partial separation of the right inboard foreflap. Contributing to the incident was the failure of maintenance personnel to detect the fatigue cracking and bearing anomalies during dedicated inspections.,2013,Boeing-747,3.0,0.0,0.0,100.0,Atlanta,GA,South
1387,73839,Accident,2013-07-04,"Canby, OR",United States,Non-Fatal,Substantial,Airplane,Boeing,A75N1Pt17,No,1.0,Reciprocating,,0.0,0.0,0.0,2.0,VMC,,The pilot's failure to maintain directional control during the landing rollout in gusting wind conditions.,2013,Boeing-A75N1Pt17,2.0,0.0,0.0,100.0,Canby,OR,West
1388,73847,Accident,2013-07-06,"San Francisco, CA",United States,Fatal,Destroyed,Airplane,Boeing,777200Er,No,2.0,Turbo Fan,SCHD,3.0,137.0,50.0,117.0,VMC,,"The  flight  crew's  mismanagement  of  the  airplane's  descent  during  the  visual approach, the pilot flying's unintended deactivation of automatic airspeed control, the flight crew's inadequate monitoring of airspeed, and the flight crew's delayed execution of a go-around after  they  became  aware  that  the  airplane  was  below  acceptable  glidepath  and  airspeed tolerances.  

Contributing  to  the  accident  were  (1)  the  complexities  of  the  autothrottle  and autopilot flight director systems that were inadequately described in Boeing's documentation and Asiana's pilot training, which increased the likelihood of mode error; (2) the flight crew's nonstandard communication and coordination regarding the use of the autothrottle and autopilot flight director systems; (3) the pilot flying's inadequate training on the planning and executing of visual approaches; (4) the pilot monitoring/instructor pilot's inadequate supervision of the pilot flying; and (5) flight crew fatigue, which likely degraded their performance.",2013,Boeing-777200Er,307.0,0.9771986970684038,44.62540716612378,54.39739413680783,San Francisco,CA,West
1389,73870,Accident,2013-07-12,"Atlanta, GA",United States,Non-Fatal,,Airplane,Boeing,777232,No,2.0,Turbo Jet,SCHD,0.0,0.0,1.0,278.0,VMC,,Unexpected encounter with convective turbulence while the flight attendants were preparing the cabin for arrival.,2013,Boeing-777232,279.0,0.0,0.0,100.0,Atlanta,GA,South
1390,73878,Accident,2013-07-14,"Bozeman, MT",United States,Non-Fatal,Substantial,Airplane,Boeing,E75,No,1.0,Reciprocating,,0.0,0.0,0.0,2.0,VMC,,"The pilot’s failure to maintain adequate airspeed during a turn, which resulted in a loss of lift and collision with terrain.",2013,Boeing-E75,2.0,0.0,0.0,100.0,Bozeman,MT,West
1391,73897,Accident,2013-07-17,"Woodruff, SC",United States,Non-Fatal,Substantial,Airplane,Boeing,B75N1,No,1.0,Reciprocating,,0.0,2.0,0.0,0.0,VMC,,"The pilot’s decision to initiate a stall maneuver at a low altitude, which resulted in an uncontrolled descent and inadvertent collision with trees and terrain.",2013,Boeing-B75N1,2.0,0.0,100.0,0.0,Woodruff,SC,South
1392,73929,Accident,2013-07-22,"Flushing, NY",United States,Non-Fatal,Substantial,Airplane,Boeing,737 7H4,No,2.0,Turbo Fan,SCHD,0.0,8.0,0.0,141.0,VMC,,The captain's attempt to recover from an unstabilized approach by transferring airplane control at low altitude instead of performing a go-around. Contributing to the accident was the captain's failure to comply with standard operating procedures.,2013,Boeing-737 7H4,149.0,0.0,5.369127516778524,94.6308724832215,Flushing,NY,Northeast
1393,74308,Accident,2013-09-29,"Reno, NV",United States,Non-Fatal,,Airplane,Bombardier,Dhc8402,No,2.0,Turbo Prop,SCHD,0.0,2.0,1.0,58.0,VMC,,"The airplane’s encounter with known moderate-to-severe turbulence, which resulted in a serious injury to a flight attendant.",2013,Bombardier-Dhc8402,61.0,0.0,3.278688524590164,96.72131147540985,Reno,NV,West
1394,74389,Accident,2013-10-18,"Houston, TX",United States,Non-Fatal,,Airplane,Boeing,767 322,No,2.0,Turbo Fan,SCHD,0.0,0.0,1.0,227.0,VMC,,"The airplane's inadvertent encounter with clear air turbulence during cruise flight, which resulted in a serious injury to a flight attendant.",2013,Boeing-767 322,228.0,0.0,0.0,100.0,Houston,TX,South
1395,74395,Accident,2013-10-19,"Tampa, FL",United States,Fatal,,Airplane,Boeing,B75N1,No,1.0,Reciprocating,,1.0,0.0,0.0,2.0,VMC,,"The parachutist’s low altitude departure from the right wing before the planned altitude and his delayed opening of his parachute canopy, which resulted in impact with a tree and then the ground before the parachute fully opened.",2013,Boeing-B75N1,3.0,33.33333333333333,0.0,66.66666666666666,Tampa,FL,South
1396,74518,Incident,2013-11-22,"Wichita, KS",United States,Non-Fatal,,Airplane,Boeing,747  409Lcf,No,4.0,Turbo Jet,NSCH,0.0,0.0,0.0,2.0,VMC,,the flight crew's failure to properly identify the airport and runway of intended landing. Contributing to the incident was the flight crew's failure to follow company procedures for crosschecking navigational information and visual cues to verify the airport and runway of intended landing.,2013,Boeing-747  409Lcf,2.0,0.0,0.0,100.0,Wichita,KS,Midwest
1397,74601,Incident,2013-12-23,"St. Louis, MO",United States,Non-Fatal,Minor,Airplane,Boeing,737 3H4,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,107.0,UNK,,"The initial damage to the fan blades was caused by the ingestion of two mallard ducks that caused one or more fan blades to fracture, striking the fan shroud, as well as other passing fan blades, producing various sized blades fragments that created a cascading effect of collateral impact damage to the other fan blades, the fan case, and the inlet cowl. One large blade fragment was deflected out of the fan containment plane, which pierced and exited the inlet cowl in a benign direction.

The engine and airplane met the applicable bird and containment design standards since the engine did not catch on fire, no engine cases exhibited any penetrations, the engine was able to be shutdown normally, and the airplane damage did not impact the safe operation of the airplane or create a hazard to the persons on board.",2013,Boeing-737 3H4,107.0,0.0,0.0,100.0,St. Louis,MO,Midwest
1398,74633,Accident,2014-01-04,"Las Vegas, NV",United States,Non-Fatal,Substantial,Airplane,Boeing,737,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,180.0,VMC,,the captain's over rotation during the bounced landing.,2014,Boeing-737,180.0,0.0,0.0,100.0,Las Vegas,NV,West
1399,74647,Accident,2014-01-09,"Nashville, TN",United States,Non-Fatal,,Airplane,Boeing,737 7H4,No,2.0,Turbo Fan,SCHD,0.0,0.0,1.0,144.0,VMC,,"A buildup of pressure in the coffee filter package resulting in the release of hot coffee and grounds when the potlocking lever was raised, which resulted in 2nd degree burns.",2014,Boeing-737 7H4,145.0,0.0,0.0,100.0,Nashville,TN,South
1400,74650,Accident,2014-01-10,"Atlanta, GA",United States,Non-Fatal,,Airplane,Boeing,757 232,No,2.0,Unknown,SCHD,0.0,0.0,1.0,140.0,IMC,,unexpected encounter with convective turbulence while the flight attendants were preparing for arrival.,2014,Boeing-757 232,141.0,0.0,0.0,100.0,Atlanta,GA,South
1401,74656,Incident,2014-01-13,"Branson, MO",United States,Non-Fatal,,Airplane,Boeing,737 7H4,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,131.0,VMC,,"The Flight crew's failure to properly identify the airport and runway of intended landing.

Contributing to the incident was the flight crew's failure to comply with procedures for use of navigation information and visual cues to verify the airport and runway of intended landing and the air traffic controller's issuance of erroneous airport geographic information without including the location of proximate airports.",2014,Boeing-737 7H4,131.0,0.0,0.0,100.0,Branson,MO,Midwest
1402,74747,Accident,2014-02-17,"Kaycee, WY",United States,Non-Fatal,,Airplane,Boeing,737,No,2.0,Turbo Fan,SCHD,0.0,10.0,2.0,107.0,UNK,,an encounter with severe mountain wave turbulence during cruise flight.,2014,Boeing-737,119.0,0.0,8.403361344537815,91.59663865546221,Kaycee,WY,West
1403,74793,Accident,2014-03-05,"San Diego, CA",United States,Non-Fatal,,Airplane,Boeing,737  932Er,No,2.0,Turbo Fan,SCHD,0.0,0.0,1.0,186.0,VMC,,the flight attendant's inadvertent trip and fall over a passenger bag that was in the aisle.,2014,Boeing-737  932Er,187.0,0.0,0.0,100.0,San Diego,CA,West
1404,75001,Incident,2014-04-29,"Powhatan, VA",United States,Non-Fatal,Minor,Airplane,Boeing,757,No,,,SCHD,0.0,4.0,0.0,0.0,IMC,,"The air traffic controller’s failure to provide required advisories about significant radar-observed convective precipitation along both airplanes’ flight routes and the air route traffic control center’s lack of a program to ensure that air traffic controllers provide this required information to pilots, which led to both airplanes encountering severe turbulence. Contributing to the airplanes’ encounters with severe turbulence was the flight crews’ failure to detect the precipitation using on-board radar and request deviations, as necessary, to avoid the hazard.",2014,Boeing-757,4.0,0.0,100.0,0.0,Powhatan,VA,South
